pitch_accel,pitch_filtered,front_motor_pwm,back_motor_pwm,,,,,
-363.5702,-158.6634,1062.05554,1137.94446,,,,,
-372.4336,-165.647,1060.33411,1139.66589,,,,,
-462.1374,-173.9608,1058.58826,1141.41174,,,,,
-800.892,-188.9084,1056.50977,1143.49023,,,,,
370.3418,-180.5324,1052.77295,1147.22705,,,,,
-356.0018,-186.3056,1054.86694,1145.13306,,,,,
-155.109,-187.8914,1053.42358,1146.57642,,,,,
-358.2422,-193.7178,1053.0271,1146.9729,,,,,
-0.4078,-191.8226,1051.57056,1148.42944,,,,,
-764.7968,-205.3556,1052.04431,1147.95569,,,,,
-254.0954,-208.2668,1048.66113,1151.33887,,,,,
-839.8644,-222.6136,1047.93335,1152.06665,,,,,
-0.5884,-220.2222,1044.34656,1155.65344,,,,,
-287.7414,-223.2136,1044.94446,1155.05554,,,,,
-648.7214,-233.4564,1044.19666,1155.80334,,,,,
164.7266,-227.7378,1041.63586,1158.36414,,,,,
-1062.6936,-246.7094,1043.06555,1156.93445,,,,,
270.3324,-238.693,1038.32263,1161.67737,,,,,
-31.4774,-236.1254,1040.32678,1159.67322,,,,,
-85.6312,-235.0976,1040.96863,1159.03137,,,,,
-166.8712,-235.4494,1041.22559,1158.77441,,,,,
-1385.6512,-260.2322,1041.13757,1158.86243,,,,,
163.9332,-253.516,1034.94189,1165.05811,,,,,
208.6584,-245.6446,1036.62097,1163.37903,,,,,
-241.7252,-247.3724,1038.58887,1161.41113,,,,,
-36.501,-244.7056,1038.15686,1161.84314,,,,,
-987.9026,-261.308,1038.82361,1161.17639,,,,,
372.9844,-250.2066,1034.67297,1165.32703,,,,,
-899.6686,-265.0086,1037.44836,1162.55164,,,,,
-103.9514,-263.4966,1033.7478,1166.2522,,,,,
-581.0472,-271.4026,1034.12585,1165.87415,,,,,
-57.1088,-269.2028,1032.14929,1167.85071,,,,,
-1504.096,-295.4024,1032.69934,1167.30066,,,,,
196.9248,-287.2686,1026.14941,1173.85059,,,,,
1412.4218,-254.7048,1028.18286,1171.81714,,,,,
-43.8498,-252.041,1036.32373,1163.67627,,,,,
117.3118,-246.1252,1036.98975,1163.01025,,,,,
-1341.619,-269.5822,1038.46875,1161.53125,,,,,
-45.3434,-266.6882,1032.60449,1167.39551,,,,,
-796.9086,-279.1364,1033.32788,1166.67212,,,,,
-20.9236,-275.2806,1030.21582,1169.78418,,,,,
-663.2084,-284.4074,1031.17981,1168.82019,,,,,
-275.3258,-285.415,1028.89819,1171.10181,,,,,
-691.5586,-294.8292,1028.64624,1171.35376,,,,,
173.0118,-286.7064,1026.29272,1173.70728,,,,,
-1173.9274,-305.6364,1028.32336,1171.67664,,,,,
248.3964,-295.7666,1023.59094,1176.40906,,,,,
-303.4892,-297.008,1026.05835,1173.94165,,,,,
145.036,-289.3934,1025.74805,1174.25195,,,,,
-865.653,-301.9772,1027.65161,1172.34839,,,,,
-254.8932,-302.2888,1024.50574,1175.49426,,,,,
-834.5948,-313.9748,1024.42773,1175.57227,,,,,
-148.9908,-311.9882,1021.50629,1178.49377,,,,,
-67.2818,-308.2486,1022.00293,1177.99707,,,,,
-597.7304,-315.2882,1022.93787,1177.06213,,,,,
53.5706,-309.0536,1021.17792,1178.82202,,,,,
-591.1844,-315.9872,1022.73663,1177.26343,,,,,
155.1544,-307.7922,1021.00323,1178.99683,,,,,
-168.4536,-306.3864,1023.05194,1176.948,,,,,
-390.9746,-309.373,1023.40338,1176.59656,,,,,
-996.6178,-324.5198,1022.6568,1177.34326,,,,,
8.6872,-319.2228,1018.87006,1181.12988,,,,,
-709.8176,-328.4212,1020.19427,1179.80566,,,,,
-158.1596,-326.3622,1017.89471,1182.10522,,,,,
-1166,-344.5208,1018.40948,1181.59058,,,,,
394.848,-331.1592,1013.86981,1186.13025,,,,,
-483.888,-335.5448,1017.21021,1182.78979,,,,,
62.585,-329.0152,1016.11377,1183.88623,,,,,
-668.053,-337.1174,1017.74622,1182.25378,,,,,
444.5284,-322.8388,1015.7207,1184.2793,,,,,
-806.2096,-333.6698,1019.29028,1180.70972,,,,,
342.8192,-321.5528,1016.58252,1183.41748,,,,,
-646.9712,-329.3342,1019.61182,1180.38818,,,,,
-60.3124,-325.2458,1017.66644,1182.33362,,,,,
-555.287,-331.13,1018.68854,1181.31152,,,,,
453.8428,-316.7204,1017.21753,1182.78247,,,,,
-671.1478,-324.9812,1020.81989,1179.18018,,,,,
17.408,-319.4076,1018.7547,1181.24536,,,,,
-319.8844,-320.6962,1020.14813,1179.85193,,,,,
109.0618,-313.3128,1019.82593,1180.17407,,,,,
-891.8428,-326.2174,1021.67175,1178.32825,,,,,
417.0688,-312.7676,1018.44562,1181.55432,,,,,
-327.3368,-314.2348,1021.80811,1178.19189,,,,,
-94.034,-310.9434,1021.44128,1178.55872,,,,,
-506.2206,-316.0526,1022.26416,1177.73584,,,,,
-115.1426,-313.2392,1020.98682,1179.01318,,,,,
-236.284,-312.7916,1021.69019,1178.30981,,,,,
-112.0548,-309.8236,1021.80212,1178.19788,,,,,
-887.0058,-322.4416,1022.54413,1177.45593,,,,,
-46.6966,-317.9694,1019.38965,1180.61035,,,,,
-260.5616,-317.8434,1020.50763,1179.49231,,,,,
-20.6534,-312.7922,1020.53912,1179.46082,,,,,
-840.1158,-324.1772,1021.80194,1178.198,,,,,
310.999,-312.2878,1018.95569,1181.04431,,,,,
-734.7822,-321.3796,1021.9281,1178.0719,,,,,
-258.3858,-320.648,1019.65509,1180.34497,,,,,
-666.8246,-328.182,1019.83801,1180.16199,,,,,
-166.1684,-325.397,1017.95453,1182.04553,,,,,
-382.5576,-327.0372,1018.65076,1181.34924,,,,,
-75.9276,-322.093,1018.24072,1181.75928,,,,,
-478.812,-325.462,1019.47675,1180.52319,,,,,
670.2486,-305.5284,1018.63452,1181.36548,,,,,
-399.1544,-307.373,1023.61786,1176.38208,,,,,
59.3596,-299.8092,1023.15674,1176.84326,,,,,
-567.083,-304.7946,1025.04773,1174.95227,,,,,
769.6864,-282.8936,1023.80133,1176.19861,,,,,
-510.1248,-286.9918,1029.27661,1170.72339,,,,,
-279.0994,-286.1748,1028.25208,1171.74792,,,,,
-430.253,-288.5596,1028.4563,1171.5437,,,,,
-642.3278,-294.94,1027.86011,1172.13989,,,,,
-369.9752,-295.6062,1026.26501,1173.73499,,,,,
-243.9462,-293.6504,1026.09851,1173.90149,,,,,
-33.7274,-287.488,1026.5874,1173.4126,,,,,
-612.4158,-292.9622,1028.12805,1171.87195,,,,,
-285.7492,-291.6456,1026.7594,1173.2406,,,,,
-429.6536,-293.2428,1027.08862,1172.91138,,,,,
-210.6018,-290.3614,1026.68933,1173.31067,,,,,
-826.3194,-299.77,1027.40967,1172.59033,,,,,
-248.0838,-297.5124,1025.0575,1174.9425,,,,,
-1191.5696,-314.138,1025.62195,1174.37805,,,,,
-290.9456,-312.2076,1021.46552,1178.53455,,,,,
-524.8922,-314.877,1021.94812,1178.05188,,,,,
-61.9638,-307.7752,1021.28076,1178.71924,,,,,
-256.9614,-305.0566,1023.05615,1176.94385,,,,,
-144.0626,-300.0756,1023.73584,1176.26416,,,,,
-570.3654,-303.7274,1024.98108,1175.01892,,,,,
-78.5384,-297.3748,1024.06812,1175.93188,,,,,
-353.225,-296.6182,1025.65625,1174.34375,,,,,
3582.7316,-217.1954,1025.84546,1174.15454,,,,,
-524.1874,-221.4168,1045.70117,1154.29883,,,,,
-125.6048,-217.7002,1044.64587,1155.35413,,,,,
-1183.1782,-235.0684,1045.57495,1154.42505,,,,,
-318.2554,-234.827,1041.23291,1158.76709,,,,,
-821.2622,-244.566,1041.29321,1158.70679,,,,,
-195.676,-241.59,1038.85852,1161.14148,,,,,
-146.0844,-237.2048,1039.60254,1160.39746,,,,,
-338.392,-237.1162,1040.69873,1159.30127,,,,,
-25.4398,-230.4652,1040.72095,1159.27905,,,,,
-466.0454,-232.905,1042.38367,1157.61633,,,,,
-69.386,-227.0628,1041.77368,1158.22632,,,,,
-1065.8378,-241.4194,1043.23425,1156.76575,,,,,
207.7388,-229.7722,1039.64514,1160.35486,,,,,
-302.8536,-228.6452,1042.55701,1157.44299,,,,,
-137.492,-224.0218,1042.83875,1157.16125,,,,,
-1604.8828,-248.7056,1043.99451,1156.00549,,,,,
330.7732,-234.339,1037.82361,1162.17639,,,,,
-479.3562,-236.0898,1041.41528,1158.58472,,,,,
3523.7664,-157.7492,1040.97754,1159.02246,,,,,
-872.3892,-168.869,1060.56274,1139.43726,,,,,
-255.2756,-167.6786,1057.78271,1142.21729,,,,,
147.3936,-158.2086,1058.08032,1141.91968,,,,,
-924.2124,-170.4356,1060.44788,1139.55212,,,,,
-159.006,-167.1456,1057.39111,1142.60889,,,,,
-551.0124,-171.6446,1058.21362,1141.78638,,,,,
283.647,-159.5284,1057.08887,1142.91113,,,,,
-215.5638,-157.3678,1060.11792,1139.88208,,,,,
-685.535,-164.8686,1060.65808,1139.34192,,,,,
352.5896,-151.2854,1058.78284,1141.21716,,,,,
-624.426,-157.6368,1062.17871,1137.82129,,,,,
56.7808,-150.255,1060.59082,1139.40918,,,,,
-493.7552,-153.7756,1062.43628,1137.56372,,,,,
-527.4992,-158.261,1061.55603,1138.44397,,,,,
264.6064,-146.3914,1060.43469,1139.56531,,,,,
-603.1114,-152.4446,1063.40222,1136.59778,,,,,
170.1094,-142.8948,1061.88892,1138.11108,,,,,
-3081.077,-198.3158,1064.27625,1135.72375,,,,,
-298.0768,-197.2344,1050.42102,1149.57898,,,,,
30.1476,-189.278,1050.69141,1149.30859,,,,,
-474.9476,-191.8436,1052.68054,1147.31946,,,,,
256.266,-179.5392,1052.03906,1147.96094,,,,,
-325.7436,-179.109,1055.11523,1144.88477,,,,,
-0.7112,-172.4274,1055.22278,1144.77722,,,,,
-170.4086,-168.7886,1056.89319,1143.10681,,,,,
-202.3706,-166.351,1057.80286,1142.19714,,,,,
-159.6356,-162.9146,1058.41223,1141.58777,,,,,
-496.294,-166.2908,1059.27136,1140.72864,,,,,
54.9466,-158.723,1058.42725,1141.57275,,,,,
-184.2886,-155.771,1060.31921,1139.68079,,,,,
-434.3976,-158.1296,1061.05725,1138.94275,,,,,
294.9836,-146.03,1060.46753,1139.53247,,,,,
-641.2082,-152.6968,1063.49255,1136.50745,,,,,
763.723,-130.1044,1061.82581,1138.17419,,,,,
-103.7406,-125.7736,1067.47388,1132.52612,,,,,
369.7242,-112.7112,1068.55664,1131.44336,,,,,
-189.4238,-110.856,1071.82214,1128.17786,,,,,
-191.7254,-109.4354,1072.28601,1127.71399,,,,,
-195.2246,-107.8342,1072.64111,1127.35889,,,,,
-746.1018,-117.3862,1073.0415,1126.9585,,,,,
45.0172,-111.0202,1070.65344,1129.34656,,,,,
-217.7118,-109.7866,1072.245,1127.755,,,,,
-161.348,-107.6834,1072.55334,1127.44666,,,,,
27.5276,-101.4508,1073.07922,1126.92078,,,,,
-269.477,-101.5186,1074.63733,1125.36267,,,,,
-104.8038,-98.1492,1074.62036,1125.37964,,,,,
68.5374,-91.11,1075.46277,1124.53723,,,,,
-444.59,-94.7372,1077.22253,1122.77747,,,,,
127.7686,-86.5284,1076.31567,1123.68433,,,,,
-19.5706,-81.237,1078.36792,1121.63208,,,,,
-56.7748,-77.245,1079.6908,1120.3092,,,,,
-279.9304,-77.6454,1080.68872,1119.31128,,,,,
-381.1162,-80.2568,1080.58862,1119.41138,,,,,
-160.43,-78.1264,1079.93579,1120.06421,,,,,
-861.343,-90.2206,1080.46838,1119.53162,,,,,
-100.0544,-86.9776,1077.44482,1122.55518,,,,,
422.6726,-73.1694,1078.25562,1121.74438,,,,,
62.2384,-66.8198,1081.70764,1118.29236,,,,,
138.7468,-59.3162,1083.29504,1116.70496,,,,,
61.0598,-53.107,1085.17102,1114.82898,,,,,
105.705,-45.8458,1086.72327,1113.27673,,,,,
59.8792,-40.2466,1088.53857,1111.46143,,,,,
15.7412,-35.6088,1089.93835,1110.06165,,,,,
32.5024,-30.7976,1091.09778,1108.90222,,,,,
-80.7098,-28.2402,1092.30054,1107.69946,,,,,
-348.735,-30.9002,1092.93994,1107.06006,,,,,
97.0816,-25.0448,1092.2749,1107.7251,,,,,
47.1442,-19.986,1093.73877,1106.26123,,,,,
105.6732,-14.0748,1095.00354,1104.99646,,,,,
-501.9848,-20.5696,1096.48132,1103.51868,,,,,
-81.7386,-18.3132,1094.85754,1105.14246,,,,,
893.1758,3.3104,1095.42175,1104.57825,,,,,
-274.0292,1.0314,1100.82764,1099.17236,,,,,
652.4122,17.6464,1100.25781,1099.74219,,,,,
63.535,21.783,1104.41162,1095.58838,,,,,
-223.7944,19.9514,1105.4458,1094.5542,,,,,
222.1514,27.4558,1104.98779,1095.01221,,,,,
-1285.9884,4.3786,1106.86389,1093.13611,,,,,
194.1954,11.2622,1101.09473,1098.90527,,,,,
242.6446,19.1102,1102.81555,1097.18445,,,,,
-404.953,13.701,1104.77759,1095.22241,,,,,
-24.3136,15.722,1103.42529,1096.57471,,,,,
-549.3476,7.8424,1103.93054,1096.06946,,,,,
96.3564,12.8068,1101.96057,1098.03943,,,,,
-167.817,11.825,1103.20166,1096.79834,,,,,
617.0226,26.9506,1102.9563,1097.0437,,,,,
-310.2822,23.5524,1106.73767,1093.26233,,,,,
213.2366,30.101,1105.88806,1094.11194,,,,,
177.3118,35.8068,1107.52527,1092.47473,,,,,
33.3408,39.0394,1108.95166,1091.04834,,,,,
-30.6176,40.8766,1109.75989,1090.24011,,,,,
-250.1328,37.759,1110.21912,1089.78088,,,,,
162.9576,43.316,1109.4397,1090.5603,,,,,
-242.0076,40.8714,1110.82898,1089.17102,,,,,
-67.5194,41.531,1110.2179,1089.7821,,,,,
261.5958,48.7816,1110.38269,1089.61731,,,,,
508.1988,61.0478,1112.19543,1087.80457,,,,,
275.8544,68.3668,1115.26196,1084.73804,,,,,
597.3214,81.7356,1117.09167,1082.90833,,,,,
143.1174,85.8964,1120.43384,1079.56616,,,,,
35.1304,87.9458,1121.47412,1078.52588,,,,,
-187.2884,85.3686,1121.98645,1078.01355,,,,,
452.9156,95.3586,1121.34216,1078.65784,,,,,
-399.2288,88.3342,1123.8396,1076.1604,,,,,
-608.6696,77.4994,1122.08362,1077.91638,,,,,
-555.999,67.5476,1119.37488,1080.62512,,,,,
-23.4616,68.2754,1116.88696,1083.11304,,,,,
-13.2658,69.3966,1117.06885,1082.93115,,,,,
535.406,81.7578,1117.34912,1082.65088,,,,,
-267.5504,77.2872,1120.43945,1079.56055,,,,,
285.447,83.8566,1119.32178,1080.67822,,,,,
322.1496,91.399,1120.96411,1079.03589,,,,,
417.4786,100.6774,1122.84973,1077.15027,,,,,
68.1418,102.3664,1125.16931,1074.83069,,,,,
1042.974,123.3232,1125.59167,1074.40833,,,,,
764.3336,138.6128,1130.83081,1069.16919,,,,,
710.3514,153.4124,1134.6532,1065.3468,,,,,
-35.9012,152.0528,1138.35315,1061.64685,,,,,
232.154,155.8558,1138.01318,1061.98682,,,,,
574.5788,166.6816,1138.96399,1061.03601,,,,,
-288.2966,159.9014,1141.67041,1058.32959,,,,,
222.9398,163.0748,1139.97534,1060.02466,,,,,
683.3016,175.4148,1140.76868,1059.23132,,,,,
220.7914,178.5854,1143.85376,1056.14624,,,,,
-319.9012,170.838,1144.64636,1055.35364,,,,,
120.8578,171.8642,1142.70947,1057.29053,,,,,
843.8868,187.2528,1142.96606,1057.03394,,,,,
99.9418,187.3742,1146.81323,1053.18677,,,,,
788.3076,201.5202,1146.84351,1053.15649,,,,,
-292.3794,193.63,1150.38,1049.62,,,,,
389.021,199.4024,1148.40747,1051.59253,,,,,
288.9268,202.9594,1149.85059,1050.14941,,,,,
130.3022,202.9374,1150.73987,1049.26013,,,,,
179.0438,204.3336,1150.73438,1049.26562,,,,,
-105.5602,199.9832,1151.08337,1048.91663,,,,,
294.0098,203.6486,1149.99585,1050.00415,,,,,
162.4086,204.4462,1150.91211,1049.08789,,,,,
282.9264,207.4334,1151.11157,1048.88843,,,,,
215.446,209.2334,1151.8584,1048.1416,,,,,
-498.6478,196.7396,1152.30835,1047.69165,,,,,
290.0214,200.3664,1149.18494,1050.81506,,,,,
80.0236,199.824,1150.09155,1049.90845,,,,,
230.8184,202.067,1149.95593,1050.04407,,,,,
180.7128,203.2394,1150.51672,1049.48328,,,,,
223.218,205.0438,1150.80981,1049.19019,,,,,
326.4656,209.0924,1151.26099,1048.73901,,,,,
472.5482,216.1264,1152.27307,1047.72693,,,,,
465.4796,222.6178,1154.03162,1045.96838,,,,,
-2.3666,219.7024,1155.65442,1044.34558,,,,,
873.8842,233.969,1154.92554,1045.07446,,,,,
498.6958,240.4996,1158.49219,1041.50781,,,,,
-49.0948,235.6032,1160.12488,1039.87512,,,,,
569.0212,243.6072,1158.90076,1041.09924,,,,,
159.689,243.042,1160.90186,1039.09814,,,,,
323.0136,245.7702,1160.7605,1039.2395,,,,,
-21.3664,241.4448,1161.4425,1038.5575,,,,,
-78.7848,235.8746,1160.36121,1039.63879,,,,,
343.0572,238.7586,1158.96863,1041.03137,,,,,
512.4522,244.8098,1159.6897,1040.3103,,,,,
544.5082,251.6446,1161.20239,1038.79761,,,,,
223.089,251.7106,1162.91113,1037.08887,,,,,
664.3532,260.6224,1162.92761,1037.07239,,,,,
257.3328,261.051,1165.15564,1034.84436,,,,,
254.9914,261.3448,1165.2627,1034.7373,,,,,
-146.2276,253.5474,1165.33618,1034.66382,,,,,
349.33,255.5868,1163.38684,1036.61316,,,,,
387.734,258.48,1163.89673,1036.10327,,,,,
987.4684,273.0574,1164.62,1035.38,,,,,
57.6302,268.9246,1168.2644,1031.7356,,,,,
351.8698,270.5526,1167.2312,1032.7688,,,,,
190.963,269.0622,1167.63818,1032.36182,,,,,
230.9666,268.1354,1167.2655,1032.7345,,,,,
133.1102,265.2806,1167.03381,1032.96619,,,,,
122.5432,262.0964,1166.32019,1033.67981,,,,,
624.9218,269.0396,1165.52417,1034.47583,,,,,
14.1696,263.5872,1167.25989,1032.74011,,,,,
38.916,258.4996,1165.89685,1034.10315,,,,,
172.0418,256.38,1164.62488,1035.37512,,,,,
207.6476,254.8482,1164.09497,1035.90503,,,,,
484.2164,259.0368,1163.71204,1036.28796,,,,,
-1.212,253.2648,1164.75916,1035.24084,,,,,
567.9076,259.3058,1163.31616,1036.68384,,,,,
1004.9446,273.487,1164.82642,1035.17358,,,,,
323.383,273.8822,1168.3717,1031.6283,,,,,
324.0154,274.0762,1168.47058,1031.52942,,,,,
528.1338,278.4696,1168.51904,1031.48096,,,,,
-288.1246,266.2372,1169.61743,1030.38257,,,,,
1114.3168,282.277,1166.55933,1033.44067,,,,,
120.3166,278.236,1170.56921,1029.43079,,,,,
89.9576,273.4166,1169.55896,1030.44104,,,,,
-222.2148,262.45,1168.35413,1031.64587,,,,,
235.2374,260.699,1165.61255,1034.38745,,,,,
424.337,262.7848,1165.1748,1034.8252,,,,,
-46.024,255.2286,1165.69617,1034.30383,,,,,
239.168,253.6464,1163.80713,1036.19287,,,,,
379.2304,254.5588,1163.41162,1036.58838,,,,,
-90.1982,246.2682,1163.63965,1036.36035,,,,,
635.7546,252.525,1161.56702,1038.43298,,,,,
392.0886,253.2838,1163.13123,1036.86877,,,,,
140.5254,248.866,1163.32092,1036.67908,,,,,
-60.0942,240.6824,1162.21655,1037.78345,,,,,
-236.6736,228.967,1160.17065,1039.82935,,,,,
1069.8664,243.6536,1157.2417,1042.7583,,,,,
-13.62,236.1776,1160.91345,1039.08655,,,,,
1148.1978,252.1894,1159.04443,1040.95557,,,,,
-154.9658,241.5642,1163.04736,1036.95264,,,,,
816.9374,250.5924,1160.39099,1039.60901,,,,,
228.369,247.4954,1162.64807,1037.35193,,,,,
1285.4932,265.5194,1161.8739,1038.1261,,,,,
408.0006,265.575,1166.37988,1033.62012,,,,,
184.6162,261.051,1166.3938,1033.6062,,,,,
658.3312,266.0498,1165.2627,1034.7373,,,,,
416.4678,265.9218,1166.51245,1033.48755,,,,,
109.6002,259.5688,1166.48047,1033.51953,,,,,
293.868,257.002,1164.89221,1035.10779,,,,,
-62.2438,247.3562,1164.25049,1035.74951,,,,,
-7.8364,238.9912,1161.83899,1038.16101,,,,,
207.9352,235.0154,1159.7478,1040.2522,,,,,
-96.4918,224.794,1158.75378,1041.24622,,,,,
-622.7136,204.3768,1156.19849,1043.80151,,,,,
1069.674,217.9986,1151.09424,1048.90576,,,,,
-477.836,200.4636,1154.49963,1045.50037,,,,,
222.1836,197.1736,1150.11584,1049.88416,,,,,
448.417,198.4566,1149.29346,1050.70654,,,,,
310.055,196.6146,1149.61414,1050.38586,,,,,
558.3422,199.4116,1149.15369,1050.84631,,,,,
-59.4678,190.0866,1149.85291,1050.14709,,,,,
377.0868,189.172,1147.52161,1052.47839,,,,,
-438.3072,172.4594,1147.29297,1052.70703,,,,,
393.659,172.9234,1143.11487,1056.88513,,,,,
557.0318,176.4692,1143.23083,1056.76917,,,,,
-119.0172,166.374,1144.11731,1055.88269,,,,,
295.3226,164.8242,1141.59351,1058.40649,,,,,
642.0692,170.0892,1141.20605,1058.79395,,,,,
234.4222,167.2184,1142.52222,1057.47778,,,,,
-9.2678,159.4048,1141.80457,1058.19543,,,,,
50.9292,153.1108,1139.8512,1060.1488,,,,,
31.8084,146.4626,1138.27771,1061.72229,,,,,
267.9832,144.446,1136.6156,1063.3844,,,,,
-356.5428,130.2684,1136.11145,1063.88855,,,,,
-106.1884,121.1146,1132.56714,1067.43286,,,,,
-42.1912,113.7144,1130.27869,1069.72131,,,,,
-309.6708,100.7426,1128.42859,1071.57141,,,,,
227.409,99.2858,1125.18567,1074.81433,,,,,
-10.1156,93.0092,1124.82141,1075.17859,,,,,
-242.5398,82.1362,1123.25232,1076.74768,,,,,
-139.9854,73.6548,1120.53406,1079.46594,,,,,
-116.3616,64.8776,1118.4137,1081.5863,,,,,
-91.9958,57.549,1116.21948,1083.78052,,,,,
34.8626,52.825,1114.38721,1085.61279,,,,,
505.0916,57.6014,1113.2063,1086.7937,,,,,
18.4328,52.9126,1114.40039,1085.59961,,,,,
-229.581,42.9466,1113.22815,1086.77185,,,,,
-245.6784,33.0066,1110.73669,1089.26331,,,,,
232.0496,33.0384,1108.25171,1091.74829,,,,,
-203.2804,24.0674,1108.25964,1091.74036,,,,,
-387.0596,11.9426,1106.01685,1093.98315,,,,,
70.4654,8.9724,1102.9856,1097.0144,,,,,
-157.2886,1.4984,1102.24304,1097.75696,,,,,
169.7654,1.0816,1100.37463,1099.62537,,,,,
-58.8334,-3.9514,1100.27039,1099.72961,,,,,
-247.2226,-12.8056,1099.01208,1100.98792,,,,,
408.2166,-8.3986,1096.79858,1103.20142,,,,,
-1028.7246,-32.9226,1097.90039,1102.09961,,,,,
104.7686,-33.8584,1091.76941,1108.23059,,,,,
-320.005,-43.1076,1091.5354,1108.4646,,,,,
-395.4574,-54.0988,1089.22314,1110.77686,,,,,
204.1622,-53.0886,1086.47534,1113.52466,,,,,
433.7444,-46.8342,1086.72778,1113.27222,,,,,
-930.6022,-68.2624,1088.2915,1111.7085,,,,,
239.1228,-66.3586,1082.93433,1117.06567,,,,,
-279.7988,-74.3226,1083.41028,1116.58972,,,,,
-105.0672,-78.4676,1081.41931,1118.58069,,,,,
92.698,-79.2044,1080.38306,1119.61694,,,,,
143.7294,-78.5482,1080.19885,1119.80115,,,,,
-341.0398,-87.2622,1080.36292,1119.63708,,,,,
70.7014,-88.0864,1078.18445,1121.81555,,,,,
141.6524,-87.5266,1077.97839,1122.02161,,,,,
78.9592,-87.7196,1078.11829,1121.88171,,,,,
870.9598,-72.2738,1078.07007,1121.92993,,,,,
-153.095,-77.9024,1081.93152,1118.06848,,,,,
1903.2054,-43.2236,1080.52441,1119.47559,,,,,
741.1362,-32.0704,1089.19409,1110.80591,,,,,
-604.0682,-47.3736,1091.98242,1108.01758,,,,,
912.7736,-31.9498,1088.15662,1111.84338,,,,,
873.3224,-17.71,1092.01257,1107.98743,,,,,
217.13,-16.4922,1095.57251,1104.42749,,,,,
-88.0726,-21.4542,1095.87695,1104.12305,,,,,
171.309,-21.243,1094.63647,1105.36353,,,,,
-228.6194,-28.629,1094.68921,1105.31079,,,,,
-301.7898,-37.0956,1092.84277,1107.15723,,,,,
-429.633,-48.3924,1090.72607,1109.27393,,,,,
521.4458,-40.3748,1087.90186,1112.09814,,,,,
-291.7794,-48.32,1089.90637,1110.09363,,,,,
-299.6446,-56.3428,1087.92004,1112.07996,,,,,
-391.3936,-66.2056,1085.91431,1114.08569,,,,,
-3.559,-67.8178,1083.44861,1116.55139,,,,,
-302.1636,-75.3792,1083.04553,1116.95447,,,,,
-172.2332,-80.0266,1081.15515,1118.84485,,,,,
-265.3664,-86.3306,1079.99329,1120.00671,,,,,
823.5636,-70.8658,1078.41736,1121.58264,,,,,
-149.9662,-74.9358,1082.28357,1117.71643,,,,,
-834.4068,-92.4808,1081.26599,1118.73401,,,,,
115.941,-90.911,1076.87976,1123.12024,,,,,
-426.7288,-99.9798,1077.27222,1122.72778,,,,,
-120.0674,-102.5338,1075.005,1124.995,,,,,
-345.5204,-109.8252,1074.36658,1125.63342,,,,,
447.9334,-101.093,1072.5437,1127.4563,,,,,
11.7118,-100.9504,1074.72681,1125.27319,,,,,
-258.4842,-106.437,1074.76233,1125.23767,,,,,
85.624,-104.7604,1073.39075,1126.60925,,,,,
-178.0968,-108.3268,1073.80994,1126.19006,,,,,
211.2756,-104.175,1072.91833,1127.08167,,,,,
196.4278,-100.1212,1073.9563,1126.0437,,,,,
-814.0736,-116.6384,1074.96973,1125.03027,,,,,
-444.821,-125.3062,1070.84045,1129.15955,,,,,
-284.227,-130.55,1068.67346,1131.32654,,,,,
-534.4294,-140.6654,1067.36255,1132.63745,,,,,
-341.1622,-146.4528,1064.83362,1135.16638,,,,,
-226.6686,-149.6926,1063.38684,1136.61316,,,,,
-387.389,-156.4036,1062.57678,1137.42322,,,,,
-661.686,-168.092,1060.89917,1139.10083,,,,,
-507.9522,-176.576,1057.97705,1142.02295,,,,,
377.2092,-167.3016,1055.85596,1144.14404,,,,,
-190.662,-169.2064,1058.17456,1141.82544,,,,,
-749.0208,-182.7094,1057.69836,1142.30164,,,,,
874.323,-163.2936,1054.32263,1145.67737,,,,,
-538.8476,-172.3066,1059.17664,1140.82336,,,,,
436.4336,-161.9744,1056.92334,1143.07666,,,,,
-365.1106,-167.5532,1059.50635,1140.49365,,,,,
-1100.6006,-188.044,1058.11169,1141.88831,,,,,
239.7972,-181.3778,1052.98901,1147.01099,,,,,
-684.3186,-192.981,1054.65552,1145.34448,,,,,
3.7984,-190.9914,1051.75476,1148.24524,,,,,
-383.8406,-196.5498,1052.25208,1147.74792,,,,,
-839.3748,-211.2236,1050.86255,1149.13745,,,,,
204.683,-204.8824,1047.19409,1152.80591,,,,,
-356.617,-209.5492,1048.77942,1151.22058,,,,,
-200.196,-211.4068,1047.61267,1152.38733,,,,,
319.3296,-202.3894,1047.14832,1152.85168,,,,,
-1141.3708,-223.0154,1049.40259,1150.59741,,,,,
-183.6188,-224.137,1044.24622,1155.75378,,,,,
-821.918,-237.6538,1043.9657,1156.0343,,,,,
85.87,-232.8774,1040.58655,1159.41345,,,,,
-277.9268,-235.036,1041.78064,1158.21936,,,,,
-549.095,-242.956,1041.24097,1158.75903,,,,,
103.1824,-237.29,1039.26099,1160.73901,,,,,
-1617.1842,-266.2748,1040.67749,1159.32251,,,,,
81.4326,-260.7006,1033.43127,1166.56873,,,,,
-1480.544,-286.0636,1034.82483,1165.17517,,,,,
174.9594,-278.244,1028.48413,1171.51587,,,,,
-3.625,-273.7208,1030.43896,1169.56104,,,,,
-572.003,-280.6662,1031.56982,1168.43018,,,,,
