pitch_accel,pitch_filtered,front_motor_pwm,back_motor_pwm,,,
-437.1052,-205.103,1049.36182,1150.63818,,,
-215.9654,-203.1904,1048.72424,1151.27576,,,
-214.2514,-201.0258,1049.20239,1150.79761,,,
-440.0564,-203.8482,1049.74353,1150.25647,,,
22.1932,-196.9784,1049.03796,1150.96204,,,
-518.968,-201.4916,1050.75537,1149.24463,,,
37.2422,-194.4036,1049.62708,1150.37292,,,
-542.3588,-199.277,1051.39917,1148.60083,,,
-67.4512,-194.4692,1050.18079,1149.81921,,,
-41.78,-188.9116,1051.38269,1148.61731,,,
-304.4726,-189.0242,1052.77209,1147.22791,,,
106.1368,-180.6426,1052.7439,1147.2561,,,
-520.6498,-185.41,1054.83936,1145.16064,,,
28.3488,-177.6702,1053.64746,1146.35254,,,
-477.8392,-181.0066,1055.5824,1144.4176,,,
101.8524,-172.5136,1054.74841,1145.25159,,,
-748.6142,-181.7912,1056.87158,1143.12842,,,
118.1374,-172.9052,1054.55225,1145.44775,,,
-508.768,-177.0434,1056.77368,1143.22632,,,
-131.7792,-173.5032,1055.73914,1144.26086,,,
53.7866,-166.1696,1056.62427,1143.37573,,,
-320.0646,-166.705,1058.45764,1141.54236,,,
108.964,-158.198,1058.32373,1141.67627,,,
-674.9902,-165.9816,1060.45056,1139.54944,,,
107.6574,-157.7958,1058.50464,1141.49536,,,
-42.1442,-152.5502,1060.55103,1139.44897,,,
-140.3296,-149.7252,1061.86243,1138.13757,,,
119.4736,-141.5452,1062.56873,1137.43127,,,
-365.4226,-143.5568,1064.61365,1135.38635,,,
129.9578,-135.2252,1064.11084,1135.88916,,,
-177.5126,-133.6458,1066.19373,1133.80627,,,
56.2698,-127.3602,1066.58862,1133.41138,,,
6.0844,-122.1258,1068.15991,1131.84009,,,
-259.9678,-122.6108,1069.46851,1130.53149,,,
133.53,-115.1646,1069.34729,1130.65271,,,
-305.6616,-116.8604,1071.20886,1128.79114,,,
63.9096,-110.954,1070.78491,1129.21509,,,
-56.9372,-107.583,1072.26147,1127.73853,,,
-262.178,-108.5464,1073.10425,1126.89575,,,
115.548,-101.722,1072.8634,1127.1366,,,
-278.2666,-103.1986,1074.56946,1125.43054,,,
-84.8094,-100.7126,1074.20032,1125.79968,,,
16.9214,-95.9788,1074.8219,1125.1781,,,
-239.2558,-96.681,1076.00537,1123.99463,,,
-30.4314,-92.9452,1075.82971,1124.17029,,,
-221.2614,-92.95,1076.76367,1123.23633,,,
-144.4932,-91.0912,1076.76245,1123.23755,,,
-68.7526,-88.1894,1077.22717,1122.77283,,,
-169.7738,-87.445,1077.95264,1122.04736,,,
-10.1026,-83.297,1078.13879,1121.86121,,,
-261.8392,-84.453,1079.17578,1120.82422,,,
-68.1316,-81.679,1078.88672,1121.11328,,,
-18.3032,-77.7334,1079.5802,1120.4198,,,
-84.3592,-75.1764,1080.56665,1119.43335,,,
-64.3076,-72.3818,1081.20593,1118.79407,,,
-76.9858,-70.0922,1081.90454,1118.09546,,,
-133.9584,-69.0312,1082.47693,1117.52307,,,
39.522,-64.144,1082.74219,1117.25781,,,
72.029,-58.8698,1083.96399,1116.03601,,,
-198.4562,-59.4936,1085.28259,1114.71741,,,
-54.4386,-56.841,1085.12659,1114.87341,,,
-61.2848,-54.3184,1085.78979,1114.21021,,,
-28.7132,-51.121,1086.42041,1113.57959,,,
-143.7228,-50.3234,1087.21973,1112.78027,,,
-23.0274,-47.1474,1087.41919,1112.58081,,,
60.8016,-42.0564,1088.21313,1111.78687,,,
25.2458,-37.7528,1089.48584,1110.51416,,,
-28.963,-34.7848,1090.56177,1109.43823,,,
-198.484,-35.2674,1091.30383,1108.69617,,,
-4.5278,-31.927,1091.18311,1108.81689,,,
72.1244,-26.9952,1092.01831,1107.98169,,,
-115.8064,-25.9558,1093.25122,1106.74878,,,
-39.8934,-23.8066,1093.51099,1106.48901,,,
133.4054,-17.88,1094.04834,1105.95166,,,
8.8178,-14.6114,1095.53003,1104.46997,,,
-101.05,-14.014,1096.34717,1103.65283,,,
94.269,-9.5084,1096.49646,1103.50354,,,
59.4794,-5.5252,1097.62292,1102.37708,,,
32.8322,-2.435,1098.61865,1101.38135,,,
24.9498,0.3324,1099.39124,1100.60876,,,
-11.2106,2.3772,1100.08313,1099.91687,,,
42.695,5.3216,1100.59424,1099.40576,,,
89.1408,9.1108,1101.33044,1098.66956,,,
-127.4932,8.4518,1102.27771,1097.72229,,,
34.9392,10.7026,1102.11292,1097.88708,,,
83.9842,14.0504,1102.67566,1097.32434,,,
78.3358,17.38,1103.51257,1096.48743,,,
-171.4982,15.1714,1104.34497,1095.65503,,,
119.4736,18.969,1103.79285,1096.20715,,,
123.8974,23.162,1104.74231,1095.25769,,,
-224.7616,19.851,1105.79053,1094.20947,,,
31.153,21.6616,1104.96277,1095.03723,,,
111.7612,25.5724,1105.41541,1094.58459,,,
-2.4738,27.0124,1106.39307,1093.60693,,,
-203.5116,23.9696,1106.75317,1093.24683,,,
86.6336,27.981,1105.99243,1094.00757,,,
-50.951,28.6222,1106.99524,1093.00476,,,
-58.7576,28.8936,1107.15552,1092.84448,,,
150.02,33.622,1107.22339,1092.77661,,,
159.3824,38.6894,1108.40552,1091.59448,,,
-232.7792,35.1266,1109.67236,1090.32764,,,
31.5202,37.5288,1108.78162,1091.21838,,,
262.8244,44.7704,1109.3822,1090.6178,,,
-160.888,42.7044,1111.19263,1088.80737,,,
59.2506,45.0006,1110.67615,1089.32385,,,
336.231,53.3624,1111.25012,1088.74988,,,
71.9528,55.9522,1113.34058,1086.65942,,,
-131.8574,54.05,1113.98804,1086.01196,,,
208.6988,59.3166,1113.51245,1086.48755,,,
46.4456,61.4498,1114.8291,1085.1709,,,
-78.0662,60.4602,1115.36243,1084.63757,,,
-16.9176,60.9574,1115.11499,1084.88501,,,
144.814,65.2196,1115.23938,1084.76062,,,
-114.2312,63.6716,1116.30493,1083.69507,,,
128.469,66.973,1115.91785,1084.08215,,,
87.6874,69.3008,1116.74329,1083.25671,,,
22.0812,70.566,1117.3252,1082.6748,,,
214.642,75.7848,1117.64148,1082.35852,,,
-32.4202,75.5592,1118.94617,1081.05383,,,
-55.5852,74.795,1118.88977,1081.11023,,,
402.4538,84.1882,1118.69873,1081.30127,,,
-176.1678,81.0092,1121.04712,1078.95288,,,
-239.0592,76.212,1120.25232,1079.74768,,,
305.9034,83.4484,1119.05298,1080.94702,,,
88.7908,85.9892,1120.86206,1079.13794,,,
-149.4306,83.3648,1121.49731,1078.50269,,,
231.0612,88.6982,1120.84119,1079.15881,,,
122.8606,91.8072,1122.17456,1077.82544,,,
44.697,93.3978,1122.95178,1077.04822,,,
286.098,100.1066,1123.34949,1076.65051,,,
-170.437,97.406,1125.02661,1074.97339,,,
243.5738,103.5238,1124.35144,1075.64856,,,
143.2164,107.3866,1125.88098,1074.11902,,,
-338.6602,100.9486,1126.84668,1073.15332,,,
304.833,108.1278,1125.23718,1074.76282,,,
181.6412,112.7086,1127.03198,1072.96802,,,
-13.086,113.41,1128.17712,1071.82288,,,
272.8606,119.8536,1128.35254,1071.64746,,,
-133.8392,117.5348,1129.96338,1070.03662,,,
301.992,124.611,1129.38367,1070.61633,,,
451.219,134.8958,1131.15271,1068.84729,,,
-208.4948,130.9762,1133.724,1066.276,,,
180.7822,135.3012,1132.74402,1067.25598,,,
373.8062,143.4818,1133.82532,1066.17468,,,
15.2324,144.492,1135.87048,1064.12952,,,
372.3216,152.6696,1136.12292,1063.87708,,,
133.1922,155.5214,1138.16736,1061.83264,,,
51.1522,156.7752,1138.88037,1061.11963,,,
438.387,166.2434,1139.19385,1060.80615,,,
9.4994,166.4944,1141.56079,1058.43921,,,
218.166,170.9978,1141.62354,1058.37646,,,
380.314,178.1574,1142.74951,1057.25049,,,
-18.647,177.1582,1144.53931,1055.46069,,,
498.255,187.167,1144.28955,1055.71045,,,
-39.001,185.3968,1146.79175,1053.20825,,,
154.173,187.7182,1146.34912,1053.65088,,,
376.4752,194.3264,1146.92957,1053.07043,,,
-4.8224,192.822,1148.58154,1051.41846,,,
453.8784,201.1032,1148.20544,1051.79456,,,
-15.0176,199.1512,1150.27588,1049.72412,,,
155.3038,200.9132,1149.78784,1050.21216,,,
411.8994,207.6064,1150.22827,1049.77173,,,
-73.5978,204.2328,1151.90161,1048.09839,,,
511.9674,213.2954,1151.05823,1048.94177,,,
-132.277,208.6066,1153.32385,1046.67615,,,
309.018,213.1726,1152.15161,1047.84839,,,
369.8156,218.8,1153.29309,1046.70691,,,
68.7194,218.1688,1154.69995,1045.30005,,,
487.4966,226.138,1154.54224,1045.45776,,,
-12.275,223.5736,1156.53455,1043.46545,,,
496.1916,231.829,1155.89343,1044.10657,,,
158.3408,232.612,1157.95728,1042.04272,,,
312.1334,236.5402,1158.15295,1041.84705,,,
386.7586,241.7938,1159.13501,1040.86499,,,
216.11,243.557,1160.44849,1039.55151,,,
417.1522,249.4628,1160.88928,1039.11072,,,
90.7426,248.4268,1162.36572,1037.63428,,,
525.9062,256.4238,1162.10669,1037.89331,,,
180.8,257.6968,1164.10596,1035.89404,,,
416.3964,263.8684,1164.42419,1035.57581,,,
160.8106,263.828,1165.96716,1034.03284,,,
438.6492,269.8532,1165.95703,1034.04297,,,
111.882,268.666,1167.46326,1032.53674,,,
435.0268,274.1772,1167.1665,1032.8335,,,
199.5762,274.6618,1168.54431,1031.45569,,,
181.4978,275.0328,1168.66553,1031.33447,,,
173.054,275.002,1168.75818,1031.24182,,,
264.7964,276.9614,1168.75049,1031.24951,,,
239.859,278.2324,1169.24036,1030.75964,,,
247.9574,279.6532,1169.55811,1030.44189,,,
290.2462,281.8988,1169.91333,1030.08667,,,
184.3746,281.973,1170.47473,1029.52527,,,
288.255,284.3592,1170.49329,1029.50671,,,
166.7818,283.9572,1171.08984,1028.91016,,,
341.1344,287.4806,1170.98926,1029.01074,,,
108.759,286.0112,1171.87012,1028.12988,,,
413.0158,290.724,1171.50281,1028.49719,,,
241.4104,291.8562,1172.68103,1027.31897,,,
358.7008,295.3664,1172.96411,1027.03589,,,
340.0462,298.3026,1173.84167,1026.15833,,,
394.0202,302.3906,1174.57568,1025.42432,,,
274.7402,303.885,1175.59766,1024.40234,,,
377.6136,307.4782,1175.97119,1024.02881,,,
301.4536,309.61,1176.86951,1023.13049,,,
301.8856,311.6476,1177.40247,1022.59747,,,
420.0572,316.1092,1177.91187,1022.08813,,,
182.39,315.7538,1179.02734,1020.97266,,,
367.3652,319.1666,1178.93848,1021.06152,,,
258.8112,320.3066,1179.79163,1020.20837,,,
271.467,321.8162,1180.07666,1019.92334,,,
157.3776,320.9664,1180.4541,1019.5459,,,
354.9032,324.2568,1180.24158,1019.75842,,,
160.3654,323.4794,1181.06421,1018.93579,,,
421.0388,328.3834,1180.86987,1019.13013,,,
70.463,326.2896,1182.09583,1017.90417,,,
452.576,331.4582,1181.57239,1018.42761,,,
23.4268,327.6958,1182.86462,1017.13544,,,
477.1868,333.3592,1181.92395,1018.07605,,,
154.109,332.1324,1183.33984,1016.66016,,,
470.3476,337.2372,1183.03308,1016.96692,,,
183.1546,336.3318,1184.30933,1015.69067,,,
457.2896,340.8248,1184.08301,1015.91705,,,
261.123,341.329,1185.20618,1014.79376,,,
501.1902,346.5406,1185.33228,1014.66772,,,
125.134,344.0636,1186.63513,1013.36487,,,
492.3186,348.8862,1186.01587,1013.98413,,,
131.3992,346.243,1187.22156,1012.77844,,,
451.641,350.0862,1186.56079,1013.43921,,,
162.185,347.7736,1187.52148,1012.47845,,,
418.4994,350.6302,1186.94336,1013.05658,,,
239.215,349.632,1187.65759,1012.34247,,,
598.1188,355.9398,1187.40796,1012.59198,,,
339.4042,357.107,1188.98499,1011.01508,,,
500.3972,361.1164,1189.27673,1010.72321,,,
428.6684,363.718,1190.27917,1009.72089,,,
428.498,366.0922,1190.92957,1009.0705,,,
264.0122,365.4002,1191.52307,1008.47693,,,
264.281,364.3052,1191.3501,1008.64996,,,
376.22,365.6086,1191.07629,1008.92371,,,
176.2102,362.743,1191.40222,1008.59784,,,
552.3378,367.7394,1190.68579,1009.31427,,,
347.916,368.0484,1191.93481,1008.06512,,,
586.9526,373.3802,1192.01208,1007.98792,,,
205.6382,370.7824,1193.34497,1006.65497,,,
593.8902,376.1104,1192.69556,1007.30438,,,
107.248,371.3278,1194.02759,1005.97241,,,
553.4672,375.823,1192.83191,1007.16803,,,
132.9576,371.5132,1193.95569,1006.04425,,,
629.2464,377.138,1192.8783,1007.1217,,,
304.2194,375.9892,1194.28442,1005.71552,,,
582.476,380.3626,1193.99731,1006.00269,,,
134.2796,375.8338,1195.0907,1004.90936,,,
433.455,377.12,1193.95837,1006.04156,,,
285.9338,375.6594,1194.28003,1005.71997,,,
276.8852,373.673,1193.91492,1006.08514,,,
397.0342,374.2734,1193.41821,1006.58179,,,
463.533,376.034,1193.56836,1006.43164,,,
557.2976,379.8722,1194.00854,1005.99152,,,
223.8688,376.5224,1194.96802,1005.03192,,,
616.7424,381.4554,1194.13062,1005.86938,,,
157.882,376.9448,1195.36389,1004.63617,,,
549.8042,380.2148,1194.23621,1005.76379,,,
468.5236,382.0436,1195.05371,1004.94629,,,
191.4862,377.8038,1195.51086,1004.48907,,,
554.6928,381.3456,1194.45093,1005.54907,,,
198.2042,377.42,1195.33643,1004.66364,,,
610.3132,381.8776,1194.35498,1005.64502,,,
178.451,377.4666,1195.46936,1004.53058,,,
530.8134,380.1226,1194.36658,1005.63336,,,
176.077,375.7002,1195.03064,1004.96936,,,
637.5018,380.3692,1193.92505,1006.07495,,,
327.7396,378.7186,1195.09229,1004.90771,,,
511.8732,380.6422,1194.67969,1005.32031,,,
478.2988,382.1358,1195.16052,1004.83942,,,
326.2812,380.1828,1195.53394,1004.46606,,,
402.1604,380.0416,1195.04565,1004.95435,,,
204.0058,375.524,1195.01038,1004.98962,,,
569.5984,378.7902,1193.88098,1006.11896,,,
191.4384,373.883,1194.69751,1005.30249,,,
579.7292,377.0736,1193.4707,1006.52924,,,
240.7768,373.3984,1194.26843,1005.73157,,,
551.2958,375.9012,1193.34961,1006.65039,,,
189.793,371.1872,1193.97534,1006.02466,,,
471.1572,371.9092,1192.79675,1007.20325,,,
273.1748,368.992,1192.97729,1007.02271,,,
351.8526,367.399,1192.24805,1007.75201,,,
473.1892,368.5302,1191.84973,1008.15027,,,
255.1478,364.9494,1192.13257,1007.86743,,,
491.9564,366.3504,1191.2373,1008.7627,,,
278.5584,363.1876,1191.58765,1008.41241,,,
567.79,365.9506,1190.79688,1009.20312,,,
238.1178,361.8634,1191.48767,1008.51233,,,
550.2728,364.1026,1190.46582,1009.53418,,,
261.1714,360.4434,1191.02563,1008.9743,,,
553.6948,362.604,1190.11084,1009.88916,,,
319.0832,360.0128,1190.651,1009.349,,,
438.5624,359.7312,1190.00317,1009.99683,,,
314.7182,356.9808,1189.93274,1010.0672,,,
358.5148,354.7526,1189.24524,1010.75476,,,
367.6598,352.6782,1188.68811,1011.31189,,,
251.931,348.46,1188.16956,1011.83044,,,
443.7274,348.2936,1187.11499,1012.88501,,,
285.1246,344.8408,1187.07336,1012.92657,,,
444.789,344.6518,1186.21021,1013.78979,,,
284.9864,341.2454,1186.16296,1013.83704,,,
450.3218,341.3236,1185.3114,1014.68866,,,
287.9668,337.8058,1185.33093,1014.66913,,,
422.5414,337.1448,1184.45142,1015.54858,,,
278.3386,333.6214,1184.28625,1015.71381,,,
322.8376,330.8966,1183.4054,1016.59467,,,
249.6148,326.812,1182.72412,1017.27588,,,
260.2464,320.4262,1181.703,1018.297,,,
384.1478,318.5632,1180.10657,1019.89349,,,
263.9344,313.5812,1179.64087,1020.35919,,,
260.6334,309.4706,1178.39526,1021.60468,,,
144.3438,298.714,1177.36768,1022.63239,,,
353.3494,296.7548,1174.67847,1025.32153,,,
114.8132,288.7874,1174.18872,1025.81128,,,
167.4082,282.7814,1172.1969,1027.8031,,,
300.5236,269.0284,1170.69531,1029.30469,,,
470.68,268.409,1167.25708,1032.74292,,,
57.8624,260.4868,1167.10229,1032.89771,,,
449.6106,258.9462,1165.1217,1034.8783,,,
242.0004,255.1488,1164.73657,1035.26343,,,
144.832,249.0696,1163.78723,1036.21277,,,
479.9404,250.1884,1162.26746,1037.73254,,,
132.63,242.5742,1162.54712,1037.45288,,,
353.2918,241.1304,1160.64355,1039.35645,,,
-38.0202,231.8072,1160.28259,1039.71741,,,
120.7034,208.4236,1157.95178,1042.04822,,,
457.4472,208.7886,1152.10596,1047.89404,,,
-102.6406,198.456,1152.19714,1047.80286,,,
509.6078,199.4632,1149.61401,1050.38599,,,
-117.0818,189.2756,1149.86584,1050.13416,,,
284.506,185.7534,1147.31897,1052.68103,,,
140.0002,180.157,1146.43835,1053.56165,,,
-178.1792,168.253,1145.03931,1054.96069,,,
435.6694,169.9494,1142.06323,1057.93677,,,
-173.8544,158.8904,1142.48743,1057.51257,,,
488.92,160.3488,1139.72253,1060.27747,,,
-149.4072,150.2462,1140.08716,1059.91284,,,
442.0808,152.6742,1137.56152,1062.43848,,,
279.9104,147.3886,1138.16858,1061.83142,,,
-107.1146,138.5446,1136.84717,1063.15283,,,
415.453,141.0022,1134.63611,1065.36389,,,
-109.6238,132.2,1135.25049,1064.74951,,,
397.209,134.5584,1133.05005,1066.94995,,,
93.7474,130.3988,1133.63965,1066.36035,,,
-121.5472,122.0868,1132.59973,1067.40027,,,
252.3884,121.6622,1130.52173,1069.47827,,,
-122.0674,113.428,1130.41553,1069.58447,,,
348.9544,115.491,1128.35693,1071.64307,,,
27.4722,110.5788,1128.8728,1071.1272,,,
-54.2282,104.4332,1127.64465,1072.35535,,,
278.405,105.1186,1126.10828,1073.89172,,,
-42.8668,99.1526,1126.27966,1073.72034,,,
278.2616,100.0524,1124.78809,1075.21191,,,
86.7464,96.645,1125.01306,1074.98694,,,
-10.5128,91.4942,1124.16125,1075.83875,,,
186.8992,90.5756,1122.87354,1077.12646,,,
83.411,87.3686,1122.64392,1077.35608,,,
194.6746,86.788,1121.84216,1078.15784,,,
158.3012,85.109,1121.69702,1078.30298,,,
-53.6448,79.2632,1121.27722,1078.72278,,,
167.7886,77.7762,1119.8158,1080.1842,,,
88.6984,73.8146,1119.44409,1080.55591,,,
249.3688,74.4182,1118.45361,1081.54639,,,
-9.8988,69.7032,1118.60461,1081.39539,,,
-44.9426,64.401,1117.42578,1082.57422,,,
158.373,63.3046,1116.10022,1083.89978,,,
118.4666,61.404,1115.82617,1084.17383,,,
51.1522,58.3744,1115.35095,1084.64905,,,
98.9672,56.2942,1114.59363,1085.40637,,,
-83.9932,50.7608,1114.07349,1085.92651,,,
197.6054,50.6716,1112.69019,1087.30981,,,
101.643,48.9688,1112.66785,1087.33215,,,
-108.448,43.1392,1112.24219,1087.75781,,,
8.9994,39.6962,1110.78479,1089.21521,,,
154.1204,39.4614,1109.92407,1090.07593,,,
46.8472,37.0194,1109.86536,1090.13464,,,
-82.556,31.763,1109.25488,1090.74512,,,
-9.8974,28.2038,1107.9408,1092.0592,,,
43.8556,25.829,1107.0509,1092.9491,,,
115.4384,24.86,1106.45728,1093.54272,,,
130.9568,24.1368,1106.21497,1093.78503,,,
-85.286,18.7824,1106.03418,1093.96582,,,
117.583,17.9582,1104.69556,1095.30444,,,
312.7264,21.3976,1104.4895,1095.5105,,,
-311.0018,11.336,1105.34937,1094.65063,,,
-96.8426,5.9058,1102.83398,1097.16602,,,
227.686,7.6822,1101.47644,1098.52356,,,
-79.437,2.8912,1101.92053,1098.07947,,,
-59.0088,-1.9368,1100.72278,1099.27722,,,
17.6916,-4.7014,1099.51587,1100.48413,,,
151.1504,-4.552,1098.82471,1101.17529,,,
-58.9872,-9.1856,1098.86206,1101.13794,,,
-74.716,-13.9782,1097.70361,1102.29639,,,
30.3388,-16.2274,1096.50549,1103.49451,,,
-72.0088,-20.5946,1095.94312,1104.05688,,,
-51.7414,-24.7432,1094.85132,1105.14868,,,
-98.09,-29.5936,1093.81421,1106.18579,,,
43.7908,-31.3196,1092.60156,1107.39844,,,
66.5358,-32.6424,1092.17004,1107.82996,,,
-124.4612,-38.2048,1091.83936,1108.16064,,,
-104.8918,-42.8518,1090.44885,1109.55115,,,
21.267,-44.7162,1089.28699,1110.71301,,,
-150.759,-50.291,1088.82092,1111.17908,,,
-104.0072,-54.7914,1087.42725,1112.57275,,,
18.503,-56.3464,1086.30212,1113.69788,,,
-40.1004,-59.3392,1085.91333,1114.08667,,,
-61.9358,-62.6318,1085.16516,1114.83484,,,
17.6566,-64.0936,1084.34204,1115.65796,,,
-77.9814,-67.3886,1083.97656,1116.02344,,,
-32.9742,-69.8414,1083.15283,1116.84717,,,
-8.723,-71.5974,1082.53967,1117.46033,,,
-298.0294,-80.6346,1082.10059,1117.89941,,,
173.0936,-78.9816,1079.84131,1120.15869,,,
-120.7422,-82.6872,1080.25464,1119.74536,,,
-304.8508,-90.4268,1079.32825,1120.67175,,,
187.099,-87.48,1077.39331,1122.60669,,,
-87.6158,-90.2876,1078.13,1121.87,,,
-426.5746,-100.2006,1077.4281,1122.5719,,,
109.2738,-98.5968,1074.94983,1125.05017,,,
7.1906,-99.1026,1075.35083,1124.64917,,,
-207.0512,-104.319,1075.22437,1124.77563,,,
-12.3392,-105.0284,1073.92029,1126.07971,,,
-109.9374,-107.7058,1073.74292,1126.25708,,,
-137.3494,-111.0876,1073.07361,1126.92639,,,
-3.553,-111.2934,1072.22815,1127.77185,,,
-353.7904,-118.7606,1072.17664,1127.82336,,,
-0.7836,-119.1884,1070.30981,1129.69019,,,
78.6286,-117.5182,1070.20288,1129.79712,,,
-416.0872,-126.4802,1070.62048,1129.37952,,,
10.921,-126.53,1068.38,1131.62,,,
-127.4046,-128.9756,1068.36755,1131.63245,,,
-315.8994,-135.5838,1067.7561,1132.2439,,,
27.9442,-134.8602,1066.104,1133.896,,,
-198.4834,-139.0378,1066.28491,1133.71509,,,
-276.4706,-144.9714,1065.2406,1134.7594,,,
54.8374,-143.395,1063.7572,1136.2428,,,
-326.514,-150.3896,1064.15125,1135.84875,,,
4.2584,-150.1496,1062.40259,1137.59741,,,
-150.1268,-152.8152,1062.46252,1137.53748,,,
-288.8484,-158.7594,1061.79626,1138.20374,,,
29.7402,-157.5272,1060.31018,1139.68982,,,
-356.1602,-164.646,1060.61816,1139.38184,,,
-245.0598,-169.3684,1058.8385,1141.1615,,,
-33.2772,-169.193,1057.65784,1142.34216,,,
-471.3216,-179.019,1057.70178,1142.29822,,,
133.3218,-175.9424,1055.24524,1144.75476,,,
-545.7696,-186.8656,1056.0144,1143.9856,,,
-43.6872,-187.1498,1053.28357,1146.71643,,,
-277.4776,-191.7634,1053.21252,1146.78748,,,
-402.1674,-199.2724,1052.0592,1147.9408,,,
111.4532,-195.5664,1050.18188,1149.81812,,,
-693.8218,-208.7746,1051.1084,1148.8916,,,
-38.3304,-208.2806,1047.8064,1152.1936,,,
-265.0418,-212.1264,1047.92981,1152.07019,,,
-415.8562,-219.5362,1046.96838,1153.03162,,,
-7.993,-217.712,1045.11597,1154.88403,,,
-823.7834,-233.0326,1045.57202,1154.42798,,,
-40.8006,-231.8714,1041.74182,1158.25818,,,
-577.918,-241.6496,1042.0321,1157.9679,,,
-368.4634,-247.3144,1039.58765,1160.41235,,,
151.7188,-241.9418,1038.17139,1161.82861,,,
-585.1334,-252.2728,1039.51453,1160.48547,,,
-9.2122,-249.894,1036.93188,1163.06812,,,
-864.6684,-265.2778,1037.52649,1162.47351,,,
-25.2824,-263.0256,1033.68054,1166.31946,,,
-551.0818,-271.4306,1034.24365,1165.75635,,,
-167.129,-272.0254,1032.14233,1167.85767,,,
-221.4164,-273.613,1031.99365,1168.00635,,,
-654.9078,-284.0788,1031.5968,1168.4032,,,
65.6266,-279.4956,1028.98022,1171.01978,,,
-781.2084,-292.3506,1030.1261,1169.8739,,,
73.6606,-287.3036,1026.91235,1173.08765,,,
-791.2848,-300.1304,1028.17407,1171.82593,,,
17.4352,-296.0966,1024.96741,1175.03259,,,
-495.4944,-302.5452,1025.97583,1174.02417,,,
-105.6398,-300.839,1024.36365,1175.63635,,,
-261.9682,-302.5388,1024.79028,1175.20972,,,
-29.0666,-299.3066,1024.36536,1175.63464,,,
-241.5694,-300.472,1025.17334,1174.82666,,,
-457.6252,-305.7586,1024.88196,1175.11804,,,
-258.9744,-307.071,1023.56036,1176.4397,,,
-555.333,-314.1976,1023.23224,1176.7677,,,
-329.8636,-316.718,1021.45062,1178.54944,,,
-526.7686,-323.1434,1020.8205,1179.17944,,,
12.1932,-318.6566,1019.21411,1180.78589,,,
-605.1518,-326.7982,1020.33582,1179.66418,,,
-21.4416,-322.7888,1018.30048,1181.69958,,,
-532.33,-329.586,1019.3028,1180.69727,,,
-21.1004,-325.7834,1017.60345,1182.39648,,,
-356.3504,-328.9058,1018.5542,1181.4458,,,
-87.8054,-326.6104,1017.77356,1182.22644,,,
-784.223,-338.274,1018.34741,1181.65259,,,
-85.582,-335.7586,1015.43152,1184.56848,,,
-620.7968,-344.0946,1016.06036,1183.93958,,,
-578.23,-352.4832,1013.97638,1186.02368,,,
-16.499,-348.6454,1011.87921,1188.12085,,,
-584.2428,-356.0024,1012.83862,1187.16138,,,
-27.2998,-351.9372,1010.99939,1189.00061,,,
-608.732,-359.7414,1012.01569,1187.98425,,,
39.5258,-354.1056,1010.06464,1189.9353,,,
-555.933,-360.617,1011.47357,1188.52637,,,
-14.8278,-356.0872,1009.84576,1190.1543,,,
-624.354,-363.8374,1010.97821,1189.02173,,,
23.8224,-358.4132,1009.04065,1190.95935,,,
-598.2408,-365.6314,1010.39673,1189.60327,,,
-16.4154,-360.994,1008.5921,1191.40784,,,
-564.0992,-367.4064,1009.75146,1190.24854,,,
28.7464,-361.796,1008.14844,1191.85156,,,
-630.7798,-369.5812,1009.55103,1190.44897,,,
11.4708,-364.3656,1007.60468,1192.39526,,,
-427.8444,-367.8902,1008.90863,1191.09143,,,
-81.4982,-364.6842,1008.02747,1191.97253,,,
-725.9554,-374.3946,1008.82892,1191.17102,,,
-268.3502,-374.856,1006.40137,1193.59863,,,
-383.957,-377.4646,1006.28601,1193.71399,,,
-447.3154,-381.4278,1005.63385,1194.36621,,,
-392.7046,-384.1014,1004.64307,1195.35693,,,
-162.5556,-382.2862,1003.97467,1196.02539,,,
36.1634,-376.5112,1004.42847,1195.57153,,,
-428.7832,-380.3178,1005.87219,1194.12781,,,
72.3278,-373.8736,1004.92053,1195.07947,,,
-456.8384,-378.569,1006.53162,1193.46838,,,
59.6018,-373.0296,1005.35773,1194.64221,,,
-570.6446,-380.2654,1006.74261,1193.25745,,,
-19.8286,-376.106,1004.93365,1195.06641,,,
-560.7502,-382.5788,1005.97351,1194.02649,,,
-54.8182,-378.7348,1004.35535,1195.64465,,,
-506.3338,-383.8108,1005.31635,1194.68372,,,
-356.87,-385.8944,1004.0473,1195.95276,,,
-269.1372,-386.1972,1003.52643,1196.47363,,,
-780.2888,-396.2592,1003.45068,1196.54932,,,
6.137,-390.0476,1000.93524,1199.06482,,,
-732.2468,-398.6706,1002.4881,1197.51184,,,
-106.0464,-394.5282,1000.33234,1199.6676,,,
-600.5286,-400.4218,1001.36792,1198.63208,,,
-323.0672,-400.6286,999.89459,1200.10547,,,
-564.7658,-405.7056,999.84283,1200.1571,,,
-67.518,-400.6836,998.57361,1201.42639,,,
-252.2616,-399.5068,999.8291,1200.1709,,,
-320.004,-399.7588,1000.12329,1199.87671,,,
-47.2152,-394.5982,1000.0603,1199.9397,,,
-554.5286,-399.6332,1001.35046,1198.64954,,,
-176.0712,-397.0512,1000.09174,1199.90833,,,
-654.3566,-404.114,1000.73718,1199.26282,,,
84.4774,-396.15,998.9715,1201.02844,,,
